id,price,link,offer_type,property_type,city,municipality,room_number,square_footage,heating,floor,bathroom_number,build_year,elevator,balcony,land_area,registered,parking,state
44988,149350.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/telep/6155a627b629c75be45b5b56,prodaja,stanovi,Novi Sad,Gradske lokacije,4.0,94.0,,,2,2020,0,1,0.0,0,1,
42992,149150.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/podbara/606d855d3483db5326781c4c,prodaja,stanovi,Novi Sad,Gradske lokacije,3.5,80.0,grejanje na gas,,1,2020,1,1,0.0,0,0,
30758,149000.0,https://www.4zida.rs/prodaja/kuce/beograd/oglas/progar/61386db6e88fca077e47f9ba,prodaja,kuce,Beograd,Surčin opština,3.0,146.0,etažno grejanje,,2,2020,0,1,1954.0,0,1,
42435,148300.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/grbavica/5ef303b02731714f702dd6f0,prodaja,stanovi,Novi Sad,Gradske lokacije,4.0,73.0,grejanje na gas,,1,2020,1,1,0.0,0,0,
20340,147000.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/prizrenska/61b2148ded706751bf517ac8,prodaja,stanovi,Beograd,Zemun,4.0,113.0,etažno grejanje,,1,2020,0,1,0.0,1,0,
1815,146700.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-oslobodjenja/611c3b7484ba6e24ac31bc9f,prodaja,stanovi,Novi Sad,Gradske lokacije,2.5,57.0,centralno grejanje,,1,2020,1,1,0.0,0,0,
25028,146600.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/detelinara/60b0ec7968dc3b61ab04c418,prodaja,stanovi,Novi Sad,Gradske lokacije,3.5,104.0,,,1,2020,1,1,0.0,1,0,
44651,145000.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/salajka/5eb0346027317157bf0f6687,prodaja,stanovi,Novi Sad,Gradske lokacije,3.0,88.0,grejanje na gas,,1,2020,1,1,0.0,0,0,
25034,144300.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/detelinara/60b0ec7a68dc3b61ab04c41c,prodaja,stanovi,Novi Sad,Gradske lokacije,3.5,102.0,,,1,2020,1,1,0.0,1,0,
26758,144250.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/spens/60932197ee5fe21f364c2aba,prodaja,stanovi,Novi Sad,Stari Grad,3.0,75.0,centralno grejanje,,1,2020,1,1,0.0,0,0,
26761,144250.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/spens/60932154ee5fe21f364c29b2,prodaja,stanovi,Novi Sad,Stari Grad,3.5,75.0,centralno grejanje,,1,2020,1,1,0.0,0,0,
45866,144200.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/nova-detelinara/60feb9b09ae043434108a6f4,prodaja,stanovi,Novi Sad,Detelinara,2.0,65.0,centralno grejanje,,1,2020,1,1,0.0,0,0,
1829,143780.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/salajka/613001e20abae75839404d4f,prodaja,stanovi,Novi Sad,Gradske lokacije,3.0,78.0,grejanje na gas,,1,2020,1,1,0.0,0,0,
